Rainfall (mm),Temperature (°C),Humidity (%),Wind Speed (km/h),Flood Occurred
131.94174074456996,23.05200418283217,85.61371124211061,7.7588820379021755,1
179.80268270906396,30.21792799194788,64.73725854885288,3.3449567198467562,0
21.94726646342402,35.62418530057851,88.9816827983748,7.026128855079037,1
18.96564010583294,34.60299121355908,75.25555324579507,7.467027888450787,0
2.030534557717763,35.00683228145431,73.96876804043667,9.621604719028467,0
30.744875189969,34.83655616519108,73.40026372741896,8.315326761008123,0
86.09099000916676,27.668480112775438,47.305648500995986,10.932574572384434,0
10.690187086828235,22.106623990485055,78.27828957733232,12.040690625252887,0
2.4997762539450643,28.937493176544173,87.68422598855001,11.790275938905548,0
4.789943309398927,19.881730109939163,77.21116869651976,14.490131222337943,0
10.326005530273132,27.541310756046364,62.716989420407536,10.372135355280161,0
91.7379972422134,26.870577345492578,89.01477266781961,10.866184009029508,0
19.781102311442496,35.47335818190138,44.37018629286062,12.241218531539658,0
43.465109369943306,36.99295502313053,82.6465799848486,13.488515732604958,0
11.526159964046741,25.653738223920417,64.85552250765019,11.149246471134457,0
97.80816410573524,25.976203266906303,71.6116656151134,11.16211444189897,0
10.173255125667337,39.336121021561574,88.64851495719196,12.121558555150285,1
89.9265933685352,34.895927177948664,63.082454019480714,12.26969402473942,0
51.14472238721316,30.997426497214565,68.78577690634235,10.23670849343369,0
9.106291620431998,27.69313892626605,57.32269062360761,11.66016694922328,0
13.419028332078364,34.319733186349346,69.8241474518621,8.61750298060971,0
71.14311083631173,28.132851524919097,83.21720081220053,10.003977066203221,0
7.927198310638528,23.81739831826664,80.13264996519678,11.415587014093024,0
45.03128113388318,25.585173007766123,57.92242372385685,13.23054443397304,0
29.70779434447734,31.145734172495562,69.32881622866026,6.907861206201643,0
21.890237797972812,24.781927949321815,46.2461741531863,11.238996736413393,0
123.42604583586723,32.485774141767195,65.58542485209698,10.879824895780944,0
118.75000411167527,26.286125777356453,79.86644764225561,9.791403141273191,0
56.47729852201779,25.360393502741765,61.139881571727216,8.279980482352164,0
7.766533490445192,28.617551222066236,67.33123186293403,7.261567242110461,0
79.37853174723499,24.282202701172498,78.12468531775889,14.039930294303446,0
38.53119048558483,23.693940740738455,87.7019226061229,13.432879205679818,0
49.54182663573485,34.86308821353871,68.34196604488477,13.653094432574246,0
239.12128759787828,31.272998849354597,77.51247386506317,7.3645785959738195,0
56.08794180804345,24.54551705013616,81.91451697965509,9.454324244459885,0
75.86557253056694,30.690953183920072,66.71700622396561,12.298728925121528,0
49.79853812843907,21.38828321565107,41.00064892501641,13.20743279180774,0
137.58174116340876,26.1328125406617,75.55317834912611,11.752942499305929,0
14.573622388864779,29.362685158913077,66.43397384442423,10.698613923220753,0
63.836971677586284,33.60386042419108,83.09236526508452,7.101529829888749,0
1.4262244397212922,37.24926759886675,48.60816446858236,10.834896937383494,0
13.396017973610633,28.475388938213364,53.947126556585026,15.157121838525462,0
45.322415822089155,28.77859530111733,76.5144411399304,7.940989459195525,0
54.36281873638287,25.782992257714813,91.7817654877384,10.042447794897274,0
7.294420096370461,27.466985958620924,57.260057712558876,9.145724114529944,0
84.62896376585955,27.506174064031843,58.759634658658335,9.335390207248786,0
20.944657461582462,30.140393870239954,71.56341908692612,6.439356311217786,0
214.07033712310118,28.50796864038078,61.50408113177915,12.49485035854121,0
3.6322280964980123,33.62764186518993,72.05007806744324,13.683812042155992,0
29.51929779407672,29.941698220555924,85.32273089172796,12.756744563974987,0
9.555828342106922,36.82040968732509,49.317950431221604,9.409028055357055,0
38.26433555246808,26.946090274570647,69.87830197582375,10.474267675969553,0
84.65640157676818,36.87392049485115,65.27349495971971,12.779445625315649,0
26.46157829381812,31.143315140683598,94.5259959179128,13.935080347817983,0
27.011257772462148,26.33367453256823,59.95294962886208,7.372829243500437,0
35.26551181781096,35.742229782668616,91.62917508702834,8.46287727796992,1
7.767011751116064,24.143919133113652,104.109115580158,9.281223026038873,0
27.46850198663241,30.043817424426837,63.195454186124756,15.178679636906898,0
65.879328358132,33.358490919106295,61.40977539761052,5.931890664565797,0
13.506548298580014,32.072971752703076,86.44104861216098,11.27596392499033,0
26.860856982106007,33.00059475398305,64.07177497323924,8.207422895096633,0
33.46178709220565,39.74122162567388,77.8483477860555,6.339037930168073,0
22.216210155004067,29.964381938958315,72.67261127154153,18.306676928882826,0
124.29896311280481,27.032636621318034,66.61515428931622,14.167073088888285,0
63.41654770395613,28.832437712075507,109.57262884930898,9.51672886821498,0
14.106116957404364,23.128142978523762,66.27076219349983,11.879840911789213,0
152.1034876607742,41.07772308102382,78.35103758253904,6.7751061168225455,1
23.5659221824097,30.622734010119274,73.69125422974614,7.593159918581369,0
29.60849041080727,26.54307692410889,80.31346527991205,9.029561734370118,0
130.5816112236498,24.20793413713605,60.37499769804427,14.996055752870593,0
36.41511413053084,23.825771431654545,84.36332078532827,7.229179112173624,0
168.83011987369366,31.014720251550557,77.20390752108888,6.834676973558652,0
14.081982405382993,34.65634797997787,80.9786485925855,13.097670437060792,0
111.49884873066316,37.819500724497665,66.53048585605451,8.270741270995469,1
14.270065743282434,34.48771785151897,86.95329657756221,7.976971139284224,0
16.514488822423736,26.280569673372078,48.34593606745352,8.551270481618447,0
0.9923570344335414,23.64294408912962,51.2906103245477,9.1177045785831,0
8.697813143735782,31.354182579169773,77.65236203372775,13.817710488785709,0
2.2948968102495337,22.519927214252867,84.39160798124634,13.856155837042813,0
83.28327133928745,26.8720968115598,78.66045287659992,9.614021660943832,0
26.082762481919904,29.53847303099613,93.34461082720412,11.470238884754487,0
11.21416876368514,32.73827885959596,76.1445417802599,11.070918277800779,0
17.064715619972592,30.632064147168087,52.335834882823406,15.61931327387434,0
0.8557377382997189,34.8903593364855,80.84240342478267,10.335397474610165,0
54.822805656379714,19.83499632164976,101.6852456422863,7.630347072499241,0
57.669587011682545,29.990471835056216,93.89004997424325,10.058032212435263,0
33.20764378004647,32.03363734730557,55.57172706691076,10.404122404308414,0
47.481549521065254,29.407456391425438,58.13677312458152,10.10202428868444,0
49.28644911053797,33.84166996145157,60.63402579619631,0.7009884316501864,0
70.01471633450079,30.643264739771084,72.07967775565126,6.74162110245577,0
39.51018022246207,29.1743853888908,57.60227243130917,11.754049845753766,0
6.900073287920481,28.148872040668227,61.978649937335156,10.884914367126465,0
48.79379091062655,35.921267080157335,61.15033463871082,11.983307607204907,0
13.43860227323681,23.676163584072405,80.07916911721746,11.15260621601769,0
6.7796357345921185,31.305884034872545,85.3480146002198,9.400051304329661,0
8.768903543235089,24.854165446270336,85.44119651432989,12.390105781212226,0
5.591096187404582,36.803380180538525,70.39830030699203,10.06857252953537,0
150.0666198622234,33.68756446811426,35.19526602654365,12.347889478949554,0
94.26060119679296,13.624946830432723,57.731093596218,13.626046032505908,0
89.17216969812546,29.83117609301173,44.63992558590322,7.064501362400181,0
33.85660782388388,22.473489694958282,76.27972031225359,9.79932717521582,0
20.326700090074038,37.27328239414611,66.01593159570842,8.800365283994886,0
149.0729035782253,25.5774846346999,62.19108733479321,4.3242882962391285,0
1.7896108724618343,28.07157667974734,77.29277187342909,4.1518847340327305,0
40.11601129185016,26.245502645194573,39.34094958021106,9.70239894120533,0
14.935588039591535,31.8825506908531,66.05879878470245,5.21231809427766,0
71.25594856973817,33.31125092847869,56.04541453218332,9.829178623825621,0
74.77535105010256,28.318308231827437,81.34732531474148,4.257819788237598,0
11.469352121871298,28.224391722547505,76.22236723053811,8.975270103344927,0
64.1298047170358,34.3359653095947,79.41409446342746,9.1614776101104,0
6.770207286243115,29.85598652662789,50.07246206477315,12.04064636770847,0
39.35363030303842,29.005751282411744,83.85262924071053,6.848130034516597,0
53.77924429459355,28.10824058700117,72.17977082988607,10.151609028378735,0
17.838539062651908,37.44901315785677,62.97255829959526,7.723704226193875,0
23.577939648642072,31.23893590526041,94.01947497666382,9.404546624454817,0
135.29730859301142,25.590516892284327,87.49555818503879,11.592926985892271,1
31.403058700794606,25.93819052856239,65.69545545231456,10.887963714528887,0
9.20323962319994,31.964818763089134,30.627744154388324,17.647029126153164,0
49.05367116581393,30.551337592923282,79.25141639759471,8.090483912051411,0
3.248662835363941,30.28463210435388,83.06119966882605,12.84643928941486,0
7.312379922200576,28.619886757222154,74.03077790957002,6.860387960543195,0
23.285212129259335,25.85541782996897,68.86192823972465,4.9459972683208395,0
26.16244717754497,27.32879864018537,72.26366445437604,10.133823173302869,0
37.43380051214098,36.28539884240535,51.33186249872916,10.698604262280694,0
11.013029496847832,34.343315211778574,44.74982958140751,9.054391221509563,0
175.5230860641273,28.80923532478071,59.77929647395639,12.903478072075613,0
7.287522306612641,32.22552127416353,58.01619016121853,13.618355304322849,0
138.61437629948003,33.04587616720121,57.214198508888444,11.42609683207603,0
13.948844752435996,27.876388919306393,77.49950038389774,10.60304494212596,0
25.752255287813046,27.88642770153645,73.4124381359808,11.907903252135213,0
4.738560032525738,24.93485244188581,44.69164375096448,9.984686273304208,0
6.580575614469336,26.71293103144558,44.6724221789725,6.639857732590383,0
74.10505156158739,27.84000310914595,75.66824901374851,5.870157105031951,0
8.208982677202444,22.74725113375648,79.66777737467937,12.784737074032973,0
10.55962417696199,25.940391704460033,65.88231550676613,7.311608596082461,0
213.20033646448616,31.51718593124912,62.226210417081965,13.975828271311112,0
43.204359552504236,30.56328844375323,82.84882662829526,8.735566758082681,0
92.62163033929932,24.344788128520573,90.26671134980073,13.878235868554622,0
100.80324189271843,30.48956868804321,56.514811669235485,12.595734851031827,0
46.66118976665835,34.04978406676254,76.71090905603464,8.496297676629363,0
63.668168729039735,29.625051904363897,57.136486387807835,8.493651460407865,0
0.9123276329167063,24.963750707720195,86.4482067734538,3.426238446504157,0
48.324309458835366,34.84774033444548,77.07028736241594,8.898047059994447,0
95.37103339422808,28.62305020590963,70.0472159035949,13.689971105316049,0
199.28731198560126,28.547007613284332,61.08826554268023,5.822053726650239,0
131.81384631263248,36.416895825233254,71.2424885577715,7.815484297090554,1
44.685660089990144,23.704671870346267,81.80524854461338,13.07132890486245,0
10.842095482182884,27.98281150689321,73.60308765919335,13.75939847430473,0
71.81363889985874,25.41422254314476,80.04712147014007,13.176342020470742,0
28.291926172999364,30.990658255679378,69.22715607213031,11.50927110587124,0
7.70336297096847,32.61519816481779,68.07959698025144,12.402296280218772,0
106.53702882814675,28.039092194012078,60.16468420807834,9.292866265429994,0
64.4688934533649,35.16902688004312,59.668964230742084,7.819153122947953,0
75.23349513208136,15.852755944679629,54.87326901178976,3.7423063667999887,0
23.59550978101458,32.19534277945085,36.32699839160908,8.467904159470706,0
37.1436347581243,35.70431607805373,52.03050356174107,12.661239329338862,0
16.253471168622177,30.72453984665452,74.21444981747648,15.573786280174748,0
1.486862227897426,34.85402426268602,72.88895378096957,17.176328905821975,0
39.45534333813251,26.656241432112274,66.63065614612783,7.3676357799906995,0
2.7074890317307063,17.97725237074805,80.67115869198243,19.338730603131523,0
13.927827212950536,26.465476104312014,77.8225378835478,9.483009529826303,0
16.863217861131673,23.199726727911994,80.99243622732618,6.177303642769615,0
52.63012003987745,28.443260564436514,88.4170515017702,9.480448481811477,0
195.61481012919683,28.366686207749066,93.9748271146155,12.200643440517597,1
0.3692515984712801,27.222776035674993,70.32798613273334,12.36196751693957,0
172.76018686488484,30.647698196030234,38.42875741421478,16.12653373160419,0
145.03664732887367,27.629094714609256,72.83804955211353,5.218108810530102,0
31.725456788074368,28.948390022480726,104.15629747079956,6.296464004732812,0
22.062684136883757,30.069909079846624,51.06926465175498,11.473198130336069,0
20.652278310305274,34.94327239683259,80.96500940178223,11.615304871649357,0
171.88979966063866,31.162433092096837,83.52244799714099,8.592262487012032,0
14.161695467034185,30.149334616289128,102.77642342554168,7.939853970990114,0
40.737707154040606,25.63102689379405,84.44020352329449,7.474018660715197,0
26.693243668458866,30.663939075385322,82.42088222339964,13.213241501208415,0
233.58012320922938,29.926567928040633,42.97745505237885,8.007386968161306,0
97.22809836732678,20.46863838999647,80.93595467503546,11.053496402881253,0
11.377104807988884,28.371347723747764,81.10818048811655,10.388385805375597,0
141.24902591279567,20.0716832209822,67.92231633089163,8.728329873032942,0
97.09610164780501,23.648102643957976,63.41599041483995,4.293791054360681,0
123.50062687041654,23.750553443804783,70.47093798299164,14.822734919198531,0
222.71080214613585,26.53567438263994,69.18311290809152,8.688377659156345,0
8.53364082776158,21.87109200962408,79.14289067812902,5.333878798476273,0
63.90773382633057,37.71848880496207,71.28082915202438,15.227128254107617,0
6.093805198699483,40.2724422016429,71.26700179584921,6.79223651873476,0
15.65762161068664,30.432150945437712,63.63844276623851,11.47574661445416,0
33.103082979245464,30.205625343209384,71.26777713722991,7.859245990278472,0
91.97280531987877,33.13477374128066,65.84420349581363,11.356192030454844,0
26.01976538894778,23.9539273475841,68.27335459115142,8.962242012858487,0
15.409787154150283,31.565558842869457,71.94747874432049,12.419096273973127,0
2.847559133018205,26.99744490907418,58.49703942993172,10.204216807745864,0
135.9300263772962,33.53064274554663,87.86119174037871,11.449974481758408,1
173.59880208042563,35.30597138138291,76.00353783290163,10.604958715387763,1
36.40058654822599,30.377088713062303,54.62607900121348,10.74016416609582,0
32.936617216207004,25.023516531047452,69.40158424372432,5.787281301215234,0
150.29272816458823,23.83193287982047,41.52215454903143,12.247041865222393,0
17.757102406798175,37.7467046338553,49.29101941150523,8.691533675477546,0
169.10130522570154,28.374186337891874,55.943244321419,8.049052960413722,0
4.1725263553103655,33.051868498626426,65.89406121749859,9.957188941151834,0
4.428783871291158,32.94250393130598,80.00308517613686,8.988827541866124,0
76.35802778478906,30.6895826045903,75.88951173476453,11.360756570527656,0
35.51253428969825,32.91340406507593,63.23981475253401,8.665992796903286,0
11.900053347681457,27.209568249316632,61.38848987074603,11.60924169967403,0
3.449277316223281,27.875504553985966,85.87033582173719,10.574895886202167,0
115.95159490631033,35.99266313560594,68.13571334256346,9.365847310546092,1
55.32951387243615,29.489334708796495,84.84923559952813,6.333471804546964,0
81.72928261113908,32.09855410179338,56.960695195170345,9.967398588895083,0
40.951016507921054,24.16174108941787,70.13711013733949,4.20744118224098,0
36.889539585806,26.628548537075588,68.62064826093601,10.048075846885482,0
71.56583803128508,25.592875469163232,91.06248910150595,7.0238693176685985,0
43.01160513477376,27.231524234322638,63.78059649142205,7.014478120302288,0
59.70327123366266,19.697784812954556,86.3645001177913,14.661401503263042,0
0.2940996470037823,20.024597667926336,73.27988960135947,8.661038454296966,0
126.3102904748308,26.062623475561224,49.084664999961504,12.975251036339667,0
142.2842893010418,30.895352657285976,64.46590841452807,10.641426381823191,0
55.30513693904129,25.990453977750214,33.1753968808908,9.315915910645362,0
17.95261993738553,37.19413189727111,85.44160833890561,8.989314619644585,1
69.11492125683641,27.070470196594123,64.76853302950538,10.791709351656277,0
43.56453442039596,29.222252656853367,105.72570297598818,12.481708322972269,0
22.787545436758382,30.52629850511667,90.82301408281242,12.173063533797038,0
18.43391496117978,30.305782299678558,75.4059009252712,11.512863560152818,0
14.238478755100381,25.77835775605248,79.63558887462352,10.092242749262496,0
64.63440314127132,18.35279174438712,66.62720416307722,7.213623755642624,0
33.18649797457036,36.6037506391308,72.54062576907417,11.331217873809416,0
59.025580439726696,27.633619239108782,97.11412761653895,11.518472966382138,0
26.552924991185595,31.992820329460038,56.958508779447044,16.637171912773027,0
20.624394085006614,31.958201199444662,72.69871554319626,12.513491605688442,0
4.463559201065018,37.90731861741664,65.35510281721467,9.919746263277585,0
112.56968633491735,37.28164235989792,61.00266965020226,5.323639014928475,1
114.43258602637754,31.549187965999614,79.9165416652176,8.797254419367619,0
9.820913253210378,34.078825824949966,62.99861782072839,5.551046704052745,0
14.463633813210224,25.922486490648897,63.98689065617538,11.835977895743465,0
29.156708954102704,21.371628733124485,88.78811096543846,7.662941735440043,0
111.98519631611565,26.17468833544537,87.54112348234693,8.024770194644978,1
6.981381884970999,32.31226993063564,86.38160175973638,8.356284087379194,0
14.141244201820314,31.805125725713776,84.52153995664814,11.082958247611245,0
37.49430296588934,21.944152684128902,52.004121023646796,12.096759055242366,0
99.9033966587852,35.565891466503544,53.60338659099818,11.829487232990479,0
3.775862331429009,19.601833588764805,60.38378100192467,11.97716303174026,0
56.51100182756406,31.384972602135626,90.36010700119262,12.468152123501316,0
21.96633453230412,36.12190835058781,60.92265646591004,12.73125549905671,0
42.3397397516337,26.565317910278743,90.88982332426076,8.844889592721337,0
85.17740157598823,20.65999056664628,71.19360302413249,12.276473248490827,0
54.15656775254085,33.82239110152895,55.29295697617154,10.85216971158961,0
26.816332841700056,31.287874854445974,68.06448827305324,7.44501347699682,0
13.115961637530196,34.8692312862991,58.79727611511872,15.72189350927966,0
4.696429449991383,22.819542437324717,60.149659815588805,9.219072876185688,0
162.91166711438038,29.099095843135654,90.57212173211384,7.04663351060771,1
41.40991648049674,27.74364734535235,86.26297366065315,10.630909120665986,0
32.419190671779084,21.952395084595103,59.54036273951459,4.553375111423991,0
4.521269384171654,32.68487848471871,73.84255908541417,13.579933017781379,0
357.0032192630376,24.972399927423513,55.35630322818197,9.108828376381773,0
16.786687189412497,28.495639773042374,64.79220257331606,12.312406659963914,0
5.986527170030216,31.6826919093549,83.72400084822553,9.24408043852453,0
16.931767364350637,23.98030934601115,65.05766049673021,15.024579018742195,0
226.78195013397732,29.207149538268904,62.6953554971799,11.860446341246393,0
18.985176941973663,12.089686962562446,79.20656283684863,11.126367572881758,0
139.6145181457003,32.03978454875324,75.32538426902393,13.824932146062455,0
18.084654916895055,30.988745677690346,45.519776724603744,7.285156501185801,0
31.498041357705997,26.85757146844622,65.61054069504692,7.930252065913226,0
5.857215089372651,30.20886828682456,67.14638733380177,5.507659994182754,0
28.391931730258214,33.21328365927438,82.06384409421166,4.483669846063013,0
19.02414765694937,25.926409093829342,53.55669512697152,9.796385854901555,0
13.430975135715876,29.21481654703685,97.80116196849742,11.33860550886844,0
168.7332897110837,30.09540813889884,79.13103383686625,8.328608282283307,0
10.985140508381347,33.298498849653996,53.90232235786795,12.05988457583848,0
4.66115338621994,29.24423856688285,82.63445990520854,10.069587935672125,0
117.22958761403834,28.00008986085545,54.54786602165757,6.765345489651098,0
172.1356246380777,31.8854511021339,50.039423030036104,3.4660968034159367,0
45.691069686728326,35.46051480509667,47.85304537567298,11.369507005503387,0
50.24099871637139,28.747198156906542,41.60856733614922,10.93447257639337,0
24.948070508906383,31.527821921785257,51.192927593499874,10.011924869551548,0
4.327733050166285,32.962389920603584,47.026970271345355,13.450802187694888,0
96.87112987905661,23.329196204975045,65.74408743320083,11.760392133954179,0
15.434227649102688,26.627928427949364,59.358532640072866,11.933786297245529,0
19.407275748193697,33.418547684540144,69.20136144866197,7.060714156768077,0
35.665971898022505,28.018948288594483,83.88962651071925,9.726772418940918,0
132.9668432735383,29.146266802508464,33.90642773485154,5.6299556760277545,0
11.130410725122879,27.892029687211984,71.60586179488445,8.96455935658592,0
15.225157203151085,32.092864429955775,75.39303915276804,2.186959194355886,0
190.50422729556723,27.37270792896553,60.97083337097234,8.100305809855069,0
17.256179991386873,27.92412359418144,53.106426893709056,10.645662198850655,0
26.546871574718146,33.83275677168886,74.79947786717744,5.779169798460492,0
47.79741803817415,29.49220898163724,62.765916846977255,14.014081488345761,0
50.82488064474814,35.037903413813666,60.57018542388145,9.1674591434193,0
27.853291154740617,20.103970703796683,65.96625707953298,9.963317244340224,0
18.55564963847946,37.936638270551086,74.40306294952961,10.748253063055126,0
55.891004087829586,30.42978694008608,61.19268761453194,8.403482631269663,0
12.981997778458233,31.92736535228476,67.45221463483404,14.91021988549192,0
29.599267649035394,33.09844460806056,38.037430039661864,13.552543049101644,0
156.1556269616736,35.18078630569252,34.23539816821381,12.235452592854452,1
153.63458234562006,23.13055441205715,84.5090946259253,14.221690034150905,0
31.82099369955958,23.95704737878829,76.46293628522557,6.172952020012805,0
3.1301168483260517,36.03997019930193,36.31494342591257,14.743815854857464,0
87.99122932707446,27.9666577906154,72.48105490449556,5.853947293922687,0
136.5316955407868,31.47780300893373,74.33533075908105,8.109151597661658,0
31.81055681861997,21.20972404281401,66.59340988328611,9.574727337917384,0
131.90831269770115,38.996255228430975,82.88342194989809,9.24377210227008,1
48.5779261187979,33.36017472827721,77.56872721716086,11.879615090010827,0
21.58860806610639,33.07056483599053,36.18083682560924,7.995592209905169,0
81.97059449480867,26.09363750152803,57.15477222578194,8.165098789916323,0
35.085533216608425,28.08392581520692,78.12606471424284,9.341064953398737,0
68.84727482585706,26.776620244182542,89.73262436410155,10.63148889676451,0
160.43655733968035,32.3071241647926,89.51412269547548,8.267157346405291,1
207.7747735949415,29.958189444379695,54.165407653021056,8.938942721298982,0
54.9369431433828,33.23666342756739,45.58171091567175,5.992730012479955,0
90.43061891795907,40.67813050586615,64.5213853376523,4.986490682517805,0
38.57621107536396,35.63123090077855,79.73415409388906,14.92119184279912,0
8.161897812573555,24.092384191676864,67.41056298563748,11.916031419640902,0
65.37811889147676,35.27388907138328,69.4596844636834,12.312306419305417,0
33.06274898357599,30.244345916525766,54.3170577148892,9.921217620190443,0
81.14040586824078,31.991104757101468,66.21769801234637,16.05423214815346,0
75.37021926738403,31.152685639141524,74.09677651440467,7.005363224465784,0
1.7449939386423967,23.912599063820828,69.87122197210591,8.566442811894476,0
28.320190815661945,24.386316873156602,59.9778542750835,10.580138355772478,0
35.02790480793469,31.485197354399375,50.884222982966236,12.521070471806652,0
67.02696571854116,40.1807809317942,87.51264734479669,7.8281058085966375,1
28.34926344838265,40.94249493047995,66.49442482437311,5.439201757316045,0
4.484983081338704,34.74042193718045,58.692068294635575,11.147960654432474,0
22.05900587748601,35.80174090483487,74.79684991834048,5.669328897448824,0
3.467026652631939,33.43437611601447,66.79187248668042,12.910948605364844,0
63.707849465468236,29.15506750922579,81.52972131952296,10.230288850992165,0
119.34383789316723,23.077884228207818,79.89297204383708,15.2995354009829,0
119.00743100649076,30.472538265236953,54.276232544214224,9.309924076257984,0
32.88851127221367,34.85050547006327,67.47422616290721,9.021962512549452,0
19.615598247981854,29.575704775053236,72.60701747316007,15.981588817697784,0
8.847801196704152,27.722698080768954,95.73861446699041,9.70742384876313,0
100.81590595124975,37.44197338845714,86.67433227263064,11.05422000652685,1
15.381745432363306,27.649642502056498,72.27104571927599,10.89535544194432,0
70.08333826570771,28.517922781726224,48.07009330259683,14.000161900661274,0
5.48847638257558,32.90936978411602,81.79609317993724,8.321361144131593,0
36.524171517650736,20.351098840974867,64.0421355022985,14.797163546436066,0
26.46075941712026,32.81599201733656,91.71694627686799,12.815920068036835,0
62.08750959472737,21.59135732335583,65.56746565700374,9.680412684417751,0
108.94388846254981,21.902219856162972,90.67701033180712,7.985463379058363,1
5.091600241648196,31.24685141363826,69.8178488329185,7.884453927923714,0
34.801714582650796,33.29406987441949,62.685498685675554,5.691238405215646,0
75.72548658250668,26.363393892488613,80.88274208163067,10.490295281761396,0
23.895684852319725,33.72723641028466,107.4612268962978,10.138019160209023,0
41.036589587683245,36.420205034181436,16.91713412395361,11.353264637516698,0
39.018145642272856,27.66627094712477,75.39608462690182,8.504098312634646,0
134.73990376782547,29.255263525501395,77.62986706419761,10.169740567916362,0
5.973492026501041,24.395939465555116,61.537057302092705,5.517886620130748,0
24.157642614739412,28.94465665057403,91.35631112960918,8.393328760903616,0
35.57710524587696,26.21284612623605,74.97471500688644,6.858527293929207,0
41.70643356748471,31.426996883608435,72.09990613954652,8.36958067823937,0
17.99663369319604,28.117166892544944,68.42548438654563,11.838372224749868,0
0.4676951210974146,27.045859445462618,68.87531111383673,3.9417816136275956,0
32.06901860632801,32.74417941509231,84.60589346278552,10.896393340965286,0
54.22091160088954,36.40107636358731,66.0351776688973,4.590048238933843,0
2.410229671012376,31.336159754243813,82.85106132205688,11.194144649527788,0
8.89074561804636,31.808809960519252,74.79714565359876,9.346943021496614,0
117.1459151358534,31.921394174929755,78.33912177468764,4.285166637968084,0
2.5913808467938364,21.881307089413852,64.45134295814279,11.702466163389936,0
0.02008123328649248,24.831325666459655,63.28057992325037,6.355581592334071,0
33.16570620580659,23.159629457340053,53.40288165829148,10.305253152314917,0
1.1855936462175007,31.667045061963563,85.34262207326147,9.42866144221235,0
17.937868849955365,31.064099234415263,64.99081605541956,13.879898485723777,0
2.753259933485091,39.749875204980505,75.07536162903939,7.022265979813531,0
11.64857447497231,45.449448038431925,74.20308311575292,10.34632790849283,0
92.40509767863398,29.721330300531932,64.24187888003826,10.606841222863657,0
5.609747492704401,23.776165629154086,69.60274557566757,3.191506406507772,0
50.99741567489233,28.9534169168925,67.06322093547128,6.873185235858255,0
16.058842778425976,34.832721252603065,59.855002728336245,4.285192667746342,0
22.516577001477902,31.287665765644924,71.608119430602,9.043460933515806,0
29.23580269643063,22.209636320732432,112.50243417841409,8.828090407745943,0
10.770497270611855,30.917232881090676,80.46380455508799,7.491724989341121,0
10.48291291953466,22.94600153186472,75.46162816364003,3.446521794844573,0
13.332426819546543,31.36764385570882,76.85986421630149,16.294664423640242,0
144.15704861035735,37.9921322767892,57.17190426533365,18.44795771116819,1
15.583324957863818,18.046089228373813,45.616839496569085,2.48028528838985,0
61.3181675672958,29.141574613153587,76.64857147127819,9.985584441018137,0
39.31373374422168,27.031192217993325,77.65186541875113,8.051905541158357,0
209.7495053472576,31.894168163447393,80.43065854602594,15.738180550919566,0
94.72290154571346,19.13115547793004,35.4368209608405,8.916972330242292,0
33.98662732504573,23.544802125750394,74.92854774515979,10.876591884650022,0
50.15632221525201,33.36259849170511,73.28445873783963,7.474535104395543,0
6.446281472055322,30.266060985517697,57.687099697556434,14.67455089228806,0
4.672814209709878,21.471820249188063,51.25269490615953,9.204287378589393,0
217.52673142104624,39.17101017928137,78.97597011430628,8.052068873888832,1
186.21675778110503,28.60142355339814,61.046578229020426,4.976591618640264,0
52.471670246221095,21.177759138847208,74.36510293695721,10.940921102223461,0
14.37755216095028,33.3301728669493,72.76463596117155,8.739916818117512,0
42.47925841036066,21.40931254811982,51.957952080320005,11.986610001838562,0
176.45385781562084,24.4718724914278,75.37516766614004,6.41032621414994,0
27.59844736218151,21.900289341678565,64.73091944334031,9.821897646305787,0
39.198018093617755,36.54568320981639,56.17823464856618,8.303821089143796,0
4.491333439608454,25.54811470869961,79.41416818888676,7.279576821919422,0
26.873437787020993,37.86153128092889,36.646387480942046,8.44579294157483,0
5.302480830700874,35.411769365811544,51.12377754152619,6.284061618657773,0
30.81881033331773,34.80288951854492,61.49942337917421,8.200535818248817,0
1.1658412518501278,29.20674408265494,73.26369304514444,7.750455368852199,0
6.81436342510363,25.365028066627186,60.46688351776665,10.624967525876777,0
7.20520731939603,23.200154049404127,88.41699981777528,11.464286144137548,0
14.787135148500289,38.8375119788267,57.7388779837849,10.963874412272164,0
38.43777822012223,21.741952016408582,63.29200910395025,12.944598625897363,0
340.83633821627836,31.374563553937534,47.818343142305714,15.016797712292583,0
12.7579755712732,29.2856670732901,44.66331319043733,12.139517095745838,0
22.966675313330256,28.856324868706242,49.01382357723287,5.439139623278171,0
90.58388953333058,35.95176014478206,93.58233219854073,13.067344818567772,1
1.9559567061267455,27.332841266912546,70.56312762230232,13.275416017223936,0
25.39567963098382,40.45788184889274,69.46914882739263,4.0305534436025585,0
7.439246391498681,26.625607517849414,67.35799744673533,1.3014583603945553,0
25.846099653799737,26.075618768211868,96.59037491349874,10.303100463948388,0
82.3772255916292,32.34789448449196,66.47613592718538,7.31945472244216,0
20.53753019673825,35.44307350659676,73.14192954595295,8.804479246352459,0
55.244586324206146,32.43085620732937,88.7842549293496,10.483898627988085,0
6.68165045144493,30.81533171942789,54.06238636734549,9.652910551252997,0
19.79619603634866,33.03782813560689,80.08584006417074,10.499967452079533,0
90.6781216436373,31.268533597459065,56.54117608752826,8.300104226141674,0
